clave_alumno,clave_carrera,sexo,prepa,colonia,municipio,ciudad,ingreso,termino,causa_salida
1858,4,1,0,CPO. PODESTA,25006.0,CULIACAN,2023.0,2041.0,4
1859,4,2,106,Country Alamos,25006.0,CULIACAN,2023.0,2063.0,5
1860,4,1,89,Aguajito,25006.0,CULIACAN,2023.0,2063.0,5
1861,4,1,16,,25006.0,NAVOLATO,2023.0,2073.0,5
1862,4,1,232,Ignacio Allende,25006.0,CULIACAN,2023.0,2051.0,4
1863,4,1,2,4 de Marzo,25006.0,CULIACAN,2023.0,2081.0,5
1864,4,1,2,Las Granjas,25006.0,CULIACAN,2023.0,2071.0,5
1865,4,1,107,Buenos Aires,25006.0,CULIACAN,2023.0,2081.0,5
1866,4,1,81,Rafael Buelna,25008.0,CULIACAN,2023.0,2073.0,5
1867,4,1,85,Ejidal,25011.0,GUASAVE,2023.0,2051.0,4
1868,4,1,40,Nueva Galicia,25006.0,CULIACAN,2023.0,2073.0,5
1869,4,1,1,FRAC.GIRASOLES,25006.0,CULIACAN,2023.0,2071.0,5
1870,4,1,2,Margaritas,25006.0,CULIACAN,2023.0,2073.0,5
1871,4,1,53,Canarias,25006.0,COSTA RICA,2023.0,2071.0,5
1872,4,1,2,Los Angeles,25006.0,CULIACAN,2023.0,2071.0,5
1873,4,1,0,Las Mañanitas,25006.0,CULIACAN,2023.0,2061.0,4
1874,4,1,5,Morelos,25006.0,CULIACAN,2023.0,2071.0,5
1875,4,1,190,Loma Linda,25006.0,CULIACAN,2023.0,2051.0,4
1876,4,1,190,Primavera,25006.0,CULIACAN,2023.0,2051.0,4
1877,4,1,2,INF.BARRANCOS 2,25006.0,CULIACAN,2023.0,2073.0,5
2090,4,1,0,,99999.0,,2023.0,2081.0,5
2096,4,1,0,,99999.0,,2023.0,2063.0,5
2111,4,1,9999,,99999.0,,2003.0,2051.0,5
2116,4,1,221,La Higueras,25006.0,CULIACAN,2031.0,2071.0,5
2119,4,1,150,,99999.0,,2031.0,2051.0,5
2120,4,1,9999,,99999.0,,2031.0,,3
2123,4,1,9999,,99999.0,,2031.0,2033.0,4
2341,4,1,40,Revolucion,25006.0,CULIACAN,2033.0,2081.0,5
2501,4,1,184,Tamazula,25013.0,GUAMUCHIL,2033.0,2081.0,5
2532,4,1,26,Campestre,25006.0,CULIACAN,2033.0,2081.0,5
2533,4,1,127,Agustina Ramirez,25006.0,CULIACAN,2033.0,2081.0,5
2534,4,1,10,Centro,25011.0,GUASAVE,2033.0,2073.0,5
2535,4,1,26,Centro,25006.0,CULIACAN,2033.0,2081.0,5
2536,4,1,27,Bachigualato,25006.0,CULIACAN,2033.0,,3
2537,4,1,145,Las Granjas,25011.0,GUASAVE,2033.0,,2
2538,4,1,26,Las Mañanitas,25006.0,CULIACAN,2033.0,2081.0,5
2539,4,1,107,Nuevo Culiacan,25006.0,CULIACAN,2033.0,2081.0,5
2540,4,1,142,Reforma,25002.0,ANGOSTURA,2033.0,2073.0,5
2541,4,1,27,Villa de Guadalupe,25006.0,CULIACAN,2033.0,2083.0,5
2542,4,1,40,Centro,25004.0,CONCORDIA,2033.0,2073.0,5
2543,4,2,153,Fovissste Playa Azul,25006.0,CULIACAN,2033.0,2093.0,5
2544,4,1,128,FIDEL VELAZQUEZ,25006.0,ELDORADO CLN,2033.0,2081.0,5
2545,4,1,117,Lazaro Cardenas,25006.0,CULIACAN,2033.0,2073.0,5
2546,4,1,30,La Constancia,25006.0,COSTA RICA CLN,2033.0,2043.0,4
2547,4,1,122,La Higueras,25006.0,"AGUARUTO, CLN.",2033.0,2073.0,5
2548,4,1,145,Makarenco,25011.0,GUASAVE,2033.0,2043.0,4
2549,4,1,153,,25006.0,QUILA,2033.0,2033.0,4
2550,4,1,107,Popular,25006.0,NAVOLATO,2033.0,2081.0,5
2551,4,1,3,Agustina Ramirez,25006.0,CULIACAN,2033.0,2073.0,5
2552,4,1,116,,25006.0,CAIMANERO MOC,2033.0,2081.0,5
2554,4,2,1,Infonavit Jobori,25006.0,CULIACAN,2033.0,2041.0,4
2555,4,1,15,,25006.0,CON.SINALOA D L,2033.0,2083.0,5
2556,4,1,4,Emiliano Zapata,25015.0,GUAMUCHIL,2033.0,2081.0,5
2557,4,1,47,Chula Vista,25006.0,CULIACAN,2033.0,2033.0,4
2558,4,1,14,Juan de Dios Batiz,25006.0,COSTA RICA,2033.0,,3
2559,4,1,53,Stanza Solare,25006.0,"COSTA RICA, CLN",2033.0,,3
2560,4,1,30,Loma Linda,25006.0,CULIACAN,2033.0,,3
2562,4,1,107,Gustavo Diaz Ordaz,25006.0,CULIACAN,2033.0,2081.0,5
2563,4,1,127,Popular,25018.0,NAVOLATO,2033.0,2083.0,5
2564,4,1,0,La Higueras,99999.0,CULIACAN,2033.0,2033.0,4
2566,4,1,318,El Walamo,25011.0,NIO GVE,2033.0,2081.0,5
2568,4,1,3,FRACC. CANACO,25006.0,CULIACAN,2033.0,2083.0,5
2569,4,1,1,Las Granjas,25006.0,CULIACAN,2033.0,2083.0,5
2570,4,1,73,Stase,25006.0,CULIACAN,2033.0,2033.0,4
2571,4,1,66,Centro,25013.0,MOCORITO,2033.0,2073.0,5
2572,4,1,112,Grijalva,25015.0,GUAMUCHIL,2033.0,2081.0,5
2573,4,2,107,Infonavit Jobori,25006.0,CULIACAN,2033.0,2081.0,5
2574,4,2,107,Las Granjas,25006.0,CULIACAN,2033.0,2083.0,5
2575,4,1,145,Primavera,25011.0,CULIACAN,2033.0,2081.0,5
2576,4,1,3,Los Angeles,25006.0,CULIACAN,2033.0,2041.0,4
2577,4,1,153,Universidad 94,25006.0,CULIACAN,2033.0,2051.0,4
2578,4,1,113,Colonia Agricola Mexico,25006.0,ANGOSTURA,2033.0,2051.0,4
2579,4,1,109,,25011.0,LA TRINIDAD GVE,2033.0,2081.0,5
2580,4,1,14,Obrera,25006.0,COSTA RICA,2033.0,,3
2581,4,1,14,Estacion Dimas,25011.0,GUASAVE,2033.0,2073.0,5
2582,4,1,55,El Walamo,25011.0,GUASAVE,2033.0,2081.0,5
2583,4,1,0,El Walamo,25011.0,GUASAVE,2033.0,2051.0,4
2584,4,1,145,El Chaleco,25011.0,GUASAVE,2033.0,2073.0,5
2585,4,1,117,Stanza Solare,25006.0,CULIACAN,2033.0,2051.0,4
2586,4,1,113,Colonia Agricola Mexico,25006.0,ANGOSTURA,2033.0,2073.0,5
2587,4,1,153,Stase,25006.0,CULIACAN,2033.0,2073.0,5
2588,4,1,31,La Higueras,25006.0,CULIACAN,2033.0,2083.0,5
2589,4,1,79,Lazaro Cardenas,25006.0,CULIACAN,2033.0,,2
2590,4,1,117,Aguajito,25006.0,CULIACAN,2033.0,2081.0,5
2591,4,1,26,Los Angeles,25006.0,CULIACAN,2033.0,2083.0,5
2592,4,1,26,Stase,25006.0,CULIACAN,2033.0,,2
2593,4,1,153,Humaya,25006.0,CULIACAN,2033.0,2073.0,5
2594,4,1,98,Los Angeles,25006.0,CULIACAN,2033.0,2081.0,5
2595,4,1,118,La Higueras,25006.0,CULIACAN,2033.0,2081.0,5
2596,4,1,98,Las Granjas,25011.0,GUASAVE,2033.0,2073.0,5
2597,4,1,85,Las Mañanitas,25006.0,CULIACAN,2033.0,2051.0,4
2598,4,1,97,Morelos,25006.0,CULIACAN,2033.0,2083.0,5
2599,4,1,145,,25011.0,GUASAVE,2033.0,2081.0,5
2600,4,1,97,Bugambilias,25006.0,CULIACAN,2033.0,2073.0,5
2601,4,1,98,Villa Satelite,25006.0,CULIACAN,2033.0,2043.0,4
2602,4,1,121,10 de Abril,25006.0,CULIACAN,2033.0,2073.0,5
2603,4,1,36,Union de Colonos,25006.0,CULIACAN,2033.0,2093.0,5
2604,4,1,71,Cascadas,25006.0,CULIACAN,2033.0,2073.0,4
2605,4,1,112,Las Mañanitas,25015.0,CULIACAN,2033.0,2081.0,5
2606,4,2,107,Centro,25006.0,CULIACAN,2033.0,2073.0,5
2607,4,1,109,La Higueras,25011.0,GUASAVE,2033.0,2043.0,4
2608,4,1,121,Vicente Lombardo Toledano,25006.0,CULIACAN,2033.0,,3
2609,4,1,112,Grijalva,25015.0,GUAMUCHIL,2033.0,2081.0,5
2610,4,1,145,,25011.0,GUASAVE,2033.0,2081.0,5
2611,4,1,107,La Sirena,25006.0,CULIACAN,2033.0,2091.0,5
2612,4,1,117,Rafael Buelna,25006.0,CULIACAN,2033.0,2081.0,5
2613,4,1,10,4 de Marzo,25011.0,GUASAVE,2033.0,2051.0,4
2614,4,1,77,Las Mañanitas,25006.0,CULIACAN,2033.0,2081.0,5
2615,4,1,153,Mezquitillo,25006.0,CULIACAN,2033.0,2073.0,5
2616,4,2,160,Infonavit Jobori,25013.0,MOCORITO,2033.0,2073.0,5
2617,4,1,112,Militar,25015.0,GUAMUCHIL,2033.0,2081.0,4
2618,4,1,153,La Sirena,25006.0,CULIACAN,2033.0,2083.0,5
2619,4,1,3,Stase,25006.0,CULIACAN,2033.0,2081.0,5
2621,4,1,71,Huizaches,25006.0,CULIACAN,2033.0,2051.0,4
2622,4,1,108,Gabriel Leyva Velazquez,25009.0,ESCUINAPA,2033.0,2073.0,5
2623,4,1,17,Los Mezcales,25006.0,CULIACAN,2033.0,2033.0,4
2624,4,1,26,Miguel Hidalgo Y Costilla,25006.0,CULIACAN,2033.0,2081.0,5
2625,4,1,26,Centro,25006.0,CULIACAN,2033.0,2051.0,4
2626,4,1,153,El Chorizo,25006.0,CULIACAN,2033.0,2081.0,5
2627,4,1,313,Constitucion,25011.0,GUASAVE,2033.0,2073.0,5
2628,4,2,21,Morelos,25015.0,GUAMUCHIL,2033.0,2043.0,4
2631,4,1,3,FRAC.LOS ARCOS,25006.0,CULIACAN,2033.0,2041.0,4
2632,4,1,127,,25018.0,BARICUETO NAV,2033.0,2081.0,5
2633,4,1,121,Universidad 94,25006.0,CULIACAN,2033.0,2091.0,5
2634,4,1,128,CAMALOTE,25006.0,QUILA,2033.0,2081.0,5
2635,4,1,154,Infonavit Jobori,25011.0,GUASAVE,2033.0,2081.0,5
2636,4,1,123,Rafael Buelna,25006.0,CULIACAN,2033.0,,3
2637,4,2,27,Centro,25006.0,CULIACAN,2033.0,2073.0,5
2638,4,1,85,Centro,25011.0,GUASAVE,2033.0,,3
2639,4,1,107,Priv Lomas del Bosque,25006.0,CULIACAN,2033.0,2081.0,5
2640,4,1,117,La Higueras,25006.0,CULIACAN,2033.0,2081.0,5
2641,4,1,32,Salvador Alvarado,25005.0,CULIACAN,2033.0,2081.0,5
2642,4,1,118,Tierra Blanca,25006.0,CULIACAN,2033.0,,3
2643,4,2,98,Estacion Dimas,25011.0,GUASAVE,2033.0,2091.0,5
2644,4,2,16,Agrarista Mexicana,25006.0,CULIACAN,2033.0,2033.0,4
2645,4,1,117,AMP.L. CARDENAS,25006.0,CULIACAN,2033.0,2083.0,5
2646,4,2,107,Popular,25006.0,CULIACAN,2033.0,2073.0,5
2647,4,1,160,,25013.0,MOCORITO,2033.0,2081.0,5
2648,4,1,16,La Sirena,25006.0,CULIACAN,2033.0,2041.0,4
2649,4,1,144,Magisterio,25015.0,GUAMUCHI¥,2033.0,2073.0,5
2650,4,1,113,Colonia Agricola Mexico,25006.0,ANGOSTURA,2033.0,2081.0,5
2651,4,2,156,Hidraulica,25018.0,CULIACAN,2033.0,,3
2652,4,1,97,La Higueras,25006.0,CULIACAN,2033.0,2081.0,5
2653,4,1,2,Nuevo Culiacan,25006.0,CULIACAN,2033.0,2041.0,4
2654,4,1,14,Obrera,25006.0,"COSTA RICA, CLN",2033.0,,3
2655,4,1,200,,25018.0,"SATAYA, NAV.",2033.0,,3
2849,4,1,161,,99999.0,,2033.0,2051.0,5
2850,4,1,149,,99999.0,,2033.0,,3
2851,4,1,183,,99999.0,,2033.0,2051.0,4
2862,4,1,216,,99999.0,,2033.0,2063.0,5
2863,4,1,110,,99999.0,,2033.0,2063.0,5
2864,4,1,150,,99999.0,,2033.0,2051.0,4
2867,4,1,9999,,99999.0,,2033.0,2041.0,4
2871,4,1,41,Inf Rosendo G Castro,99999.0,ROSARIO,2033.0,2073.0,5
2872,4,1,238,BATIZ,25006.0,COSTA RICA,2033.0,2051.0,4
2873,4,1,149,,99999.0,,2033.0,2051.0,4
2881,4,1,121,,99999.0,,2033.0,2091.0,5
2882,4,1,217,,99999.0,,2041.0,2071.0,5
2883,4,1,108,,99999.0,,2041.0,2051.0,5
2884,4,1,0,,99999.0,,2041.0,2041.0,4
2885,4,1,10,,99999.0,,2041.0,2063.0,5
2886,4,1,111,,99999.0,,2041.0,2063.0,5
3213,4,1,27,Tierra Blanca,25006.0,CULIACAN,2043.0,2091.0,5
3214,4,2,97,Stanza Solare,25006.0,CULIACAN,2043.0,2083.0,5
3215,4,1,29,Stanza Solare,25006.0,CULIACAN,2043.0,2091.0,5
3216,4,1,107,Mezquitillo,25006.0,CULIACAN,2043.0,2091.0,5
3217,4,1,55,Las Granjas,25006.0,CULIACAN,2043.0,2093.0,5
3218,4,1,55,La Trinidad,25011.0,GUASAVE,2043.0,2063.0,4
3220,4,1,127,CALDERON,25018.0,NAVOLATO,2043.0,2051.0,4
3221,4,1,26,Libertad,25006.0,CULIACAN,2043.0,2093.0,5
3222,4,1,131,Centro,25008.0,LA CRUZ,2043.0,,3
3223,4,1,107,Las Granjas,25006.0,CULIACAN,2043.0,2091.0,5
3224,4,1,107,Salvador Alvarado,25006.0,CULIACAN,2043.0,2093.0,5
3225,4,1,129,Loma Linda,25006.0,COSTA RICA CLN,2043.0,2043.0,4
3226,4,1,107,Cascadas,25006.0,CULIACAN,2043.0,2093.0,5
3227,4,1,112,Centro,25015.0,SALVADOR,2043.0,2093.0,5
3228,4,2,117,Villa del Real,25006.0,CULIACAN,2043.0,,3
3229,4,1,166,Chula Vista,25006.0,CULIACAN,2043.0,2043.0,4
3230,4,1,131,Mazatlan Iii,25006.0,CULIACAN,2043.0,2093.0,5
3231,4,1,144,Evora,25015.0,Guamuchil,2043.0,2093.0,5
3232,4,1,131,,25008.0,EL SALADO ELOTA,2043.0,2093.0,5
3233,4,1,153,Solidaridad,25006.0,CULIACAN,2043.0,2091.0,5
3234,4,1,17,Mazatlan Iii,25006.0,CULIACAN,2043.0,2083.0,5
3235,4,1,107,Villa Union,25006.0,CULIACAN,2043.0,2093.0,5
3236,4,1,107,Rafael Buelna,25006.0,CULIACAN,2043.0,2093.0,5
3237,4,1,31,Universidad 94,25006.0,CULIACAN,2043.0,2091.0,5
3238,4,1,121,Gabriel Leyva Velazquez,25006.0,CULIACAN,2043.0,2051.0,4
3239,4,1,145,Guadalupe,25006.0,CULIACAN,2043.0,2071.0,4
3240,4,1,150,Nuevo Culiacan,25006.0,CULIACAN,2043.0,2051.0,4
3241,4,1,191,Solidaridad,30160.0,CULIACAN,2043.0,2091.0,5
3242,4,1,153,Los Angeles,25006.0,CULIACAN,2043.0,2083.0,5
3243,4,1,153,Nueva Vizcaya,25006.0,CULIACAN,2043.0,2083.0,5
3244,4,1,10,Fovissste Playa Azul,25006.0,CULIACAN,2043.0,2093.0,5
3245,4,1,98,ROSALES,25006.0,CULIACAN,2043.0,2073.0,4
3246,4,1,153,Buenos Aires,25006.0,CULIACAN,2043.0,2091.0,5
3247,4,1,15,Fovissste Playa Azul,25006.0,CULIACAN,2043.0,2093.0,5
3248,4,1,117,Los Angeles,25006.0,CULIACAN,2043.0,2063.0,4
3249,4,1,126,Olas,25018.0,CULIACAN,2043.0,2103.0,4
3250,4,1,121,Obrera,25006.0,CULIACAN,2043.0,2093.0,5
3251,4,1,47,Santa Natalia,25006.0,CULIACAN,2043.0,2093.0,5
3252,4,1,116,Campanario,25013.0,MOCORITO,2043.0,2073.0,4
3253,4,1,32,Ignacio Allende,25006.0,CULIACAN,2043.0,2083.0,5
3254,4,1,156,Popular,25018.0,NAVOLATO,2043.0,2093.0,5
3255,4,1,153,Humaya,25006.0,CULIACAN,2043.0,2093.0,5
3256,4,1,120,Infonavit Jobori,25006.0,CULIACAN,2043.0,2093.0,5
3257,4,1,137,Guadalupe,25006.0,CULIACAN,2043.0,2062.0,4
3258,4,1,128,Stanza Solare,25006.0,ELDORADO,2043.0,2091.0,5
3259,4,1,107,Lazaro Cardenas,25006.0,CULIACAN,2043.0,2091.0,5
3260,4,1,29,Obrera,25018.0,NAVOLATO,2043.0,2091.0,5
3261,4,1,153,Stase,25006.0,CULIACAN,2043.0,2051.0,4
3262,4,1,118,El Walamo,25006.0,CULIACAN,2043.0,2051.0,4
3263,4,1,177,Ejidal,13029.0,CULIACAN,2043.0,2091.0,5
3264,4,1,98,Colinas del Valle,25006.0,CULIACAN,2043.0,2073.0,4
3265,4,1,121,Lazaro Cardenas,25006.0,CULIACAN,2043.0,,3
3266,4,1,117,Ferrocarrilera,25006.0,CULIACAN,2043.0,2061.0,4
3267,4,1,153,NVA.,25006.0,CULIACAN,2043.0,,2
3268,4,1,112,Santa Natalia,25006.0,CULIACAN,2043.0,2051.0,4
3269,4,1,26,Villa de Guadalupe,25006.0,CULIACAN,2043.0,2093.0,5
3270,4,1,167,Cnop,25006.0,CULIACAN,2043.0,2093.0,5
3271,4,1,225,Aquiles Serdan,25006.0,CULIACAN,2043.0,2091.0,5
3272,4,1,75,Campestre,25006.0,CULIACAN,2043.0,2051.0,4
3273,4,1,127,La Sirena,25018.0,NAVOLATO,2043.0,2093.0,5
3275,4,1,145,,25006.0,CULIACAN,2043.0,,3
3276,4,1,24,4 de Marzo,25006.0,CULIACAN,2043.0,2053.0,4
3277,4,1,141,Ejidal,25006.0,CULIACAN,2043.0,2091.0,5
3278,4,1,160,El Chaleco,25013.0,MOCORITO,2043.0,2093.0,5
3279,4,1,107,Centro,25006.0,NAVOLATO,2043.0,2043.0,4
3280,4,1,117,Guadalupe,25006.0,CULIACAN,2043.0,2051.0,4
3282,4,1,52,Cascadas,25006.0,CULIACAN,2043.0,2093.0,5
3283,4,1,107,Ignacio Allende,25006.0,CULIACAN,2043.0,2091.0,5
3284,4,1,41,Los Angeles,25006.0,CULIACAN,2043.0,2091.0,5
3285,4,1,127,CALDERON,25018.0,NAVOLATO,2043.0,2093.0,5
3286,4,1,154,Centro,25006.0,CULIACAN,2043.0,2051.0,4
3287,4,1,117,4 de Marzo,25006.0,CULIACAN,2043.0,2051.0,4
3288,4,1,154,,25006.0,,2043.0,2091.0,5
3289,4,1,10,Guadalupe,25006.0,CULIACAN,2043.0,2083.0,5
3290,4,1,127,Santa Natalia,25018.0,NAVOLATO,2043.0,2091.0,5
3291,4,1,26,Ejidal,25006.0,CULIACAN,2043.0,2091.0,5
3292,4,1,125,Independencia,25006.0,CULIACAN,2043.0,2091.0,5
3293,4,1,47,Cascadas,25011.0,CULIACAN,2043.0,2093.0,5
3294,4,1,129,VERACRUZ,25006.0,COSTA RICA,2043.0,2083.0,5
3295,4,1,26,LOS,25006.0,CULIACAN,2043.0,2103.0,5
3296,4,1,142,La Higueras,25006.0,CULIACAN,2043.0,2093.0,5
3297,4,1,121,Tierra Blanca,25006.0,CULIACAN,2043.0,2051.0,4
3298,4,1,107,Los Angeles,25006.0,CULIACAN,2043.0,2101.0,5
3299,4,1,107,INF.,25006.0,CULIACAN,2043.0,2101.0,5
3300,4,1,153,Popular,25006.0,CULIACAN,2043.0,2091.0,5
3301,4,1,67,La Higueras,3002.0,CULIACAN,2043.0,2093.0,5
3302,4,1,117,Lazaro Cardenas,25006.0,CULIACAN,2043.0,2093.0,5
3303,4,1,151,,25004.0,CONCORDIA,2043.0,,3
3304,4,1,27,4 de Marzo,25006.0,CULIACAN,2043.0,2071.0,4
3305,4,1,156,Nuevo Poblado Huites,25018.0,NAVOLATO,2043.0,2083.0,5
3306,4,1,117,Bugambilias,25006.0,CULIACAN,2043.0,2091.0,5
3307,4,1,154,4 de Marzo,25006.0,CULIACAN,2043.0,2043.0,4
3309,4,1,107,Cnop,25006.0,CULIACAN,2043.0,2083.0,5
3310,4,1,112,Morelos,25015.0,GUAMUCHIL,2043.0,2091.0,5
3311,4,1,59,Los Robles,25002.0,CULIACAN,2043.0,2101.0,4
3312,4,1,30,Cascadas,25006.0,CULIACAN,2043.0,2053.0,4
3314,4,1,33,Humaya,25006.0,CULIACAN,2043.0,2051.0,4
3315,4,1,108,El Walamo,25006.0,CULIACAN,2043.0,,2
3316,4,1,118,San Luis Ii,25006.0,CULIACAN,2043.0,2101.0,5
3317,4,1,29,Alcanfores,25018.0,NAVOLATO,2043.0,,2
3318,4,1,107,Doctores,25006.0,CULIACAN,2043.0,2091.0,5
3319,4,1,27,Priv Lomas del Bosque,25006.0,CULIACAN,2043.0,2101.0,5
3320,4,1,145,El Walamo,25011.0,GUASAVE,2043.0,,3
3321,4,1,112,Las Mañanitas,25006.0,CULIACAN,2043.0,,3
3323,4,2,154,San Luis Ii,25011.0,CULIACAN,2043.0,2083.0,5
3324,4,1,82,Culiacancito,25006.0,CULIACAN,2043.0,2091.0,5
3325,4,1,107,Flamingos,25006.0,CULIACAN,2043.0,2093.0,5
3326,4,1,29,Valle Dorado,25018.0,NAVOLATO,2043.0,2091.0,5
3327,4,1,121,BUENOS,25006.0,CULIACAN,2043.0,,1
3328,4,1,157,Del Bosque,25006.0,CULIACAN,2043.0,2101.0,5
3329,4,1,117,Lazaro Cardenas,25006.0,CULIACAN,2043.0,2091.0,5
3330,4,1,27,S.T.A.S.E,25006.0,CULIACAN,2043.0,2103.0,5
3331,4,1,117,Villa de Guadalupe,25006.0,CULIACAN,2043.0,2093.0,5
3332,4,1,107,Montserrat,25006.0,CULIACAN,2043.0,2101.0,5
3333,4,1,117,4 de Marzo,25006.0,CULIACAN,2043.0,2093.0,5
3334,4,1,127,,25018.0,"EL BLEDAL, NAV.",2043.0,2091.0,5
3335,4,1,31,Valle Dorado,25006.0,ELDORADO,2043.0,2091.0,5
3336,4,1,26,Infonavit Jobori,25006.0,CULIACAN,2043.0,2101.0,5
3337,4,1,200,Infonavit Jobori,10034.0,CULIACAN,2043.0,2091.0,5
3338,4,1,153,Industrial El Palmito,25006.0,CULIACAN,2043.0,,3
3339,4,1,107,Los Angeles,25006.0,CULIACAN,2043.0,2091.0,5
3340,4,2,107,La Higueras,25006.0,CULIACAN,2043.0,2083.0,5
3501,4,1,111,Cascadas,25006.0,CULIACAN,2043.0,2051.0,4
3502,4,1,107,Lazaro Cardenas,25006.0,CULIACAN,2043.0,2081.0,5
3503,4,1,108,4 de Marzo,25009.0,ESCUINAPA,2043.0,2071.0,5
3504,4,1,41,Inf Rosendo G Castro,25014.0,ROSARIO,2043.0,2073.0,5
3505,4,1,101,Cascadas,25006.0,CULIACAN,2043.0,2073.0,5
3506,4,1,110,Sanchez Celis,25012.0,MAZATLAN,2043.0,2051.0,5
3507,4,1,149,Los Angeles,25006.0,CULIACAN,2043.0,2063.0,5
3516,4,1,22,Centro,25015.0,GUAMUCHIL,2023.0,2071.0,5
3520,4,1,107,Infonavit Jobori,25006.0,CULIACAN,2023.0,2051.0,4
3564,4,2,70,Esthela Ortiz de Toledo,25006.0,CULIACAN,2051.0,,2
3856,4,1,211,,25012.0,,2051.0,,3
3857,4,1,37,Infonavit Jobori,25006.0,CULIACAN,2051.0,2073.0,5
3859,4,1,2,Miguel Leyson,25006.0,"CULIACAN, SIN.",2003.0,2021.0,4
3860,4,1,78,La Higueras,25006.0,CULIACAN,2033.0,2091.0,5
3861,4,1,153,Infonavit Jobori,25006.0,CULIACAN,2033.0,2091.0,5
3877,4,1,108,Centro,25009.0,ESCUINAPA,2033.0,2083.0,5
3878,4,1,108,Emiliano Zapata,25009.0,ESCUINAPA,2033.0,2091.0,5
3903,4,1,163,Cascadas,25006.0,CULIACAN,2033.0,2081.0,5
3904,4,1,354,El Walamo,25012.0,LA CRUZ DE ELOT,2033.0,2081.0,5
3905,4,1,3,Ignacio Allende,25006.0,"CULIACAN, SIN.",2003.0,2043.0,5
3908,4,1,2,Los Angeles,25006.0,"CULIACAN, SIN.",2003.0,2063.0,5
3919,4,1,214,Fovissste Playa Azul,25006.0,MAZATLAN,2013.0,2043.0,4
3926,4,1,163,El Walamo,25006.0,"CULIACAN, SIN.",2003.0,2043.0,5
3927,4,2,2,Centro,25006.0,"CULIACAN, SIN.",2003.0,2043.0,5
4292,4,1,26,Centro,25006.0,CULIACAN,2053.0,,3
4335,4,1,112,Centro,25015.0,SALV.,2053.0,2101.0,5
4419,4,1,154,Makarenco,25011.0,GUASAVE,2053.0,2093.0,5
4420,4,1,154,El Walamo,25011.0,GUASAVE,2053.0,,1
4421,4,1,32,Los Angeles,25006.0,CULIACAN,2053.0,2103.0,5
4422,4,1,29,Los Angeles,25018.0,NAVOLATO,2053.0,2071.0,4
4423,4,1,20,El Walamo,25013.0,MOCORITO,2053.0,2091.0,4
4424,4,1,107,FRACC. SERV. PU,25006.0,CULIACAN,2053.0,2061.0,4
4425,4,1,153,Fovissste Playa Azul,25006.0,CULIACAN,2053.0,2101.0,5
4426,4,1,25,Villa de Guadalupe,25006.0,CULIACAN,2053.0,2071.0,4
4427,4,1,151,Magisterio,25004.0,CONCORDIA,2053.0,2053.0,4
4428,4,1,55,SAN,25011.0,GUASAVE,2053.0,2093.0,5
4429,4,1,40,Centro,25004.0,CONCORDIA,2053.0,2101.0,5
4430,4,2,26,Villa del Real,25006.0,CULIACAN,2053.0,2071.0,4
4431,4,1,145,Cascadas,25006.0,CULIACAN,2053.0,2101.0,5
4432,4,1,107,Los Angeles,25006.0,CULIACAN,2053.0,2093.0,5
4433,4,1,129,4 de Marzo,25006.0,COSTA RICA,2053.0,,3
4434,4,1,127,Alcanfores,25018.0,NAVOLATO,2053.0,,1
4435,4,2,1,Humaya,25006.0,CULIACAN,2053.0,2101.0,5
4436,4,1,112,Villa del Real,25006.0,CULIACAN,2053.0,2101.0,5
4437,4,1,29,Los Angeles,25018.0,NAVOLATO,2053.0,2063.0,4
4438,4,1,42,Primavera,25009.0,CULIACAN,2053.0,2101.0,5
4439,4,2,26,Stase,25006.0,CULIACAN,2053.0,2071.0,4
4440,4,1,117,Los Angeles,25006.0,CULIACAN,2053.0,,1
4441,4,1,212,El Walamo,25006.0,CULIACAN,2053.0,2101.0,5
4442,4,2,112,Centro,25015.0,ANGOSTURA,2053.0,2101.0,5
4443,4,1,142,,25002.0,LA REFORMA ANG.,2053.0,,1
4444,4,1,98,FRACC.,25006.0,CULIACAN,2053.0,2093.0,5
4445,4,2,153,INF.,25006.0,CULIACAN,2053.0,2093.0,5
4446,4,1,30,Stanza Solare,25006.0,COSTA rica,2053.0,2101.0,5
4447,4,1,153,Agustina Ramirez,25006.0,CULIACAN,2053.0,2063.0,4
4448,4,1,107,DIAZ,25006.0,CULIACAN,2053.0,,1
4449,4,1,107,La Higueras,25006.0,CULIACAN,2053.0,2101.0,5
4450,4,1,150,,99999.0,ROSARIO,2053.0,2053.0,4
4451,4,1,127,Obrera,25018.0,NAVOLATO,2053.0,2093.0,5
4452,4,1,107,El Walamo,25006.0,CULIACAN,2053.0,2093.0,4
4453,4,2,27,Los Angeles,25006.0,CULIACAN,2053.0,2093.0,5
4454,4,1,112,Ejidal,25015.0,GUASAVE,2053.0,2101.0,5
4455,4,1,234,Alcanfores,25006.0,NAVOLATO,2053.0,,1
4456,4,1,127,Obrera,25018.0,NAVOLATO,2053.0,2053.0,4
4457,4,1,156,Alcanfores,25018.0,NAVOLATO,2053.0,,2
4458,4,1,30,Militar,25015.0,GUAMUCHIL,2053.0,2093.0,5
4459,4,1,30,Infonavit Jobori,25006.0,COSTA,2053.0,2101.0,5
4460,4,1,117,BARRANCOS 111,25006.0,CULIACAN,2053.0,2063.0,4
4461,4,1,247,Morelos,25006.0,CULIACAN,2053.0,2093.0,1
